sender,senderAddress,subject,body,url,label
,info@ucynihbucn.com,Hesap özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ucynihbucn.com",,normal
,support@szhblfpjoj.com,Güvenlik açığı tespiti,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@szhblfpjoj.com",,phishing
,support@wuytphhnkq.com,Ödül kazanma fırsatınız sona eriyor,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@wuytphhnkq.com",,phishing
,info@yksvonbitz.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@yksvonbitz.com",,normal
,support@oqmootxazk.com,Ödül kazanma fırsatınız sona eriyor,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@oqmootxazk.com",,phishing
,info@hihfkmocqw.com,Banka hesabınız güncellenmiştir,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@hihfkmocqw.com",,normal
,info@nbpnamsjuk.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@nbpnamsjuk.com",,normal
,support@ijwsqcgxfq.com,Acil hesap doğrulaması,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@ijwsqcgxfq.com",,phishing
,info@ptynslkxmv.com,İşlem onayı talebi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ptynslkxmv.com",,normal
,info@zrlxdzcype.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@zrlxdzcype.com",,normal
,support@wxidcfcfir.com,Güvenlik açığı tespiti,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@wxidcfcfir.com",,phishing
,support@agguwbhscj.com,Şifrenizi hemen değiştirin,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@agguwbhscj.com",,phishing
,support@eytstcnhoa.com,Hesabınızı güvence altına alın,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@eytstcnhoa.com",,phishing
,info@fhphnqkflm.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@fhphnqkflm.com",,normal
,support@moohzedekx.com,Hesap güvenliği güncellemesi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@moohzedekx.com",,phishing
,support@sefvzbvxll.com,Hesabınızı güvence altına alın,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@sefvzbvxll.com",,phishing
,info@abwwrtcmvy.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@abwwrtcmvy.com",,normal
,support@ferqspvjix.com,Hesap güvenliği güncellemesi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@ferqspvjix.com",,phishing
,support@npkfqidyoz.com,Hesabınızı güvence altına alın,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@npkfqidyoz.com",,phishing
,info@bmuqunwbpp.com,Banka hesabınız güncellenmiştir,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@bmuqunwbpp.com",,normal
,support@hqyeasjcbn.com,Hesap güvenliği güncellemesi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@hqyeasjcbn.com",,phishing
,support@cxsheazhkr.com,Hesabınız askıya alındı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@cxsheazhkr.com",,phishing
,support@pfjnkawfcc.com,Hesap şifreniz sıfırlandı,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@pfjnkawfcc.com",,phishing
,"""xdsdMjr. Bartholomieu"" <ewquAmyJoe@XO.net>",Grow Up And Be A Man! abm,"<a href=""http://www.sld.bizhosting.com"">Click Here <p/>  hwawrlgiooooqvjoii   ","http://www.sld.bizhosting.com"">Click",phishing
,info@neuspnolsb.com,Hesap aktivasyonu başarıyla tamamlandı,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@neuspnolsb.com",,normal
,info@vbdptywyuc.com,Kişisel bilgilerinizi güncelleyin,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@vbdptywyuc.com",,normal
,"""Visa for Bad Credit"" <prizemama@reply2.azoogle.com>",[ILUG-Social] Need a Credit Card?,"1) Need a Credit Card? We'll get One for You! http://www.adclick.ws/p.cfm?o=114&s=pk01  2)) Auto Loans, Fast Approvals for Any Credit! http://www.adclick.ws/p.cfm?o=383&s=pk1  2) Are You Paying Too Much for Auto Insurance - Find Out? http://www.adclick.ws/p.cfm?o=334&s=pk1  3) Get Your Free Credit Report! http://www.adclick.ws/p.cfm?o=322&s=pk1  Have a wonderful day, Offer Manager PrizeMama      ------------------ You are receiving this email because you have opted-in to receive email from publisher: prizemama.  To unsubscribe, click below:  http://u2.azoogle.com/?z=93-1090346-62lLC4 --  Irish Linux Users' Group Social Events: social@linux.ie http://www.linux.ie/mailman/listinfo/social for (un)subscription information. List maintainer: listmaster@linux.ie   ","http://www.adclick.ws/p.cfm?o=114&s=pk01, http://www.adclick.ws/p.cfm?o=383&s=pk1, http://www.adclick.ws/p.cfm?o=334&s=pk1, http://www.adclick.ws/p.cfm?o=322&s=pk1, http://u2.azoogle.com/?z=93-1090346-62lLC4, http://www.linux.ie/mailman/listinfo/social",phishing
,info@xnngxjngdw.com,Yeni işlem bildirimleri,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@xnngxjngdw.com",,normal
,info@osfxlvazzh.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@osfxlvazzh.com",,normal
,mehmet.yilmaz@example.com,Hafta sonu planları,"Selam Alex Carl, hafta sonu buluşalım mı? Kahve içelim, sohbet ederiz.",,normal
,ayse.dogan@firma.com,Toplantı daveti,"Merhaba Alex Carl, Pazartesi 10:00’da ekip toplantısı var. Katılabilir misin?",,normal
,emre.kaya@example.com,Film önerisi,"Alex Carl, geçen gün harika bir film izledim. İzlemek istersen link atayım.",,normal
,deniz.tunc@firma.com,Proje güncellemesi,"Alex Carl, son proje raporu ekte. Kontrol edip dönüş yapar mısın?",,normal
,serap.yildiz@example.com,Yarınki doğum günü partisi,"Alex Carl, yarın akşam bizim evde doğum günü partisi var. Gelmek ister misin?",,normal
,onur.gokce@firma.com,İş seyahati planı,"Hi Alex Carl, next week’s business trip details are attached. Please review.",,normal
,murat.celik@example.com,Müzik tavsiyesi,"Alex Carl, yeni çıkan albümü dinledin mi? Çok güzelmiş.",,normal
,emine.kara@firma.com,Sunum dosyası,"Alex Carl, toplantı için hazırladığım sunum dosyasını paylaşıyorum.",,normal
,ahmet.demir@example.com,Kahve molası,"Alex Carl, bugün işten sonra kahve içmeye ne dersin?",,normal
,support@tuyhwxsofl.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@tuyhwxsofl.com",,phishing
,info@cjfzqfpobu.com,Banka hesabınız güncellenmiştir,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@cjfzqfpobu.com",,normal
,info@hsijkiaqzb.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@hsijkiaqzb.com",,normal
,support@onpfmcdbao.com,Hesabınızı güvence altına alın,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@onpfmcdbao.com",,phishing
,support@birspiknzc.com,Hesap güvenliği yenileme talebi,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@birspiknzc.com",,phishing
,support@zdcccripux.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@zdcccripux.com",,phishing
,support@oqaphczvao.com,Acil hesap doğrulaması,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@oqaphczvao.com",,phishing
,info@twxxapioij.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@twxxapioij.com",,normal
,support@cbcbmcdkcx.com,Ödül kazandınız,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@cbcbmcdkcx.com",,phishing
,support@lcofroojin.com,Acil hesap doğrulaması,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@lcofroojin.com",,phishing
,support@yjxrqagsvx.com,Acil hesap doğrulaması,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@yjxrqagsvx.com",,phishing
,support@tvkqabcszm.com,Ödül kazanma fırsatınız sona eriyor,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@tvkqabcszm.com",,phishing
,info@syzolsxptn.com,Hesap özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@syzolsxptn.com",,normal
,info@qhkptbczes.com,Kişisel bilgilerinizi güncelleyin,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@qhkptbczes.com",,normal
,info@ntzrgjfurl.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ntzrgjfurl.com",,normal
,info@nxlzdpvxbv.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@nxlzdpvxbv.com",,normal
,info@cnwvprxctn.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@cnwvprxctn.com",,normal
,info@hdloftnbgd.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@hdloftnbgd.com",,normal
,support@cgwiswkisk.com,Acil hesap doğrulaması,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@cgwiswkisk.com",,phishing
,support@uoiquqmjal.com,Ödül kazanma fırsatınız sona eriyor,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@uoiquqmjal.com",,phishing
,info@zpkfrxylyv.com,Fatura özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@zpkfrxylyv.com",,normal
,info@abttjccymh.com,Yeni işlem bildirimleri,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@abttjccymh.com",,normal
,info@cxmzxfkiza.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@cxmzxfkiza.com",,normal
,support@oanunblsjr.com,Bilgilerinizı güvence altına alın,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@oanunblsjr.com",,phishing
,info@omooaraqsr.com,İşlem onayı talebi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@omooaraqsr.com",,normal
,support@blkhvrpkru.com,Hesabınızı güvence altına alın,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@blkhvrpkru.com",,phishing
,info@idwmigboks.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@idwmigboks.com",,normal
,support@mgsniexnvc.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@mgsniexnvc.com",,phishing
,support@iyaxrxjvur.com,Hesap doğrulamanızı tamamlayın,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@iyaxrxjvur.com",,phishing
,support@gkbhtpnolo.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@gkbhtpnolo.com",,phishing
,support@ixvekhtrim.com,Faturanız ödenmedi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@ixvekhtrim.com",,phishing
,info@ykepcmtvjz.com,İşlem onayı talebi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ykepcmtvjz.com",,normal
,support@wwmaouahsr.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@wwmaouahsr.com",,phishing
,info@qkiywhkiiw.com,Hesap özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@qkiywhkiiw.com",,normal
,info@tzwkygqfpm.com,Yeni işlem bildirimleri,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@tzwkygqfpm.com",,normal
,support@xfylzczeoe.com,Hesap şifreniz sıfırlandı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@xfylzczeoe.com",,phishing
,info@aoltmjmuen.com,İşlem onayı talebi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@aoltmjmuen.com",,normal
,support@aitxlrcznt.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@aitxlrcznt.com",,phishing
,"""manueloko1000@netscape.net"" <manueloko3000@netscape.net>",[ILUG] MANUEL OKO,"ATTN:SIR/MADAN                                                                     STRICTLY CONFIDENTIAL.  I am pleased to introduce myself  to you.My name is Mr. Manuel Oko a native of South Africa and a senior employee of mines and natural resources department currently on a trainning course in Holland for few months.  I  am writing this letter to request your assistance in order to redeem an investment with the South African mining Corporation.The said investment, now valued at  ($15.5 million dollars ) Fifteen  million,five hundred thousand dollars only was purchased by Lucio Harper and contracted out to the South  African Mining Corporation in 1977 now recognised as mines and natural resources department.This redeemable investment interest,has now matured since March last year.  Since MARCH last year, several attempts have been made to contact Lucio Harper without success and there is no way to contact any of his close relatives in whose favour the investment cash value can be paid.                                                                                         Since we have access to all Lucio Harper's information,we can claim this money with the help of my partners with the South African Mines and natural resources department.All we have to do is to file claim using you as Lucio Harper's relative.  I will like to assure you that there is absolutely nothing to worry about,because it is perfectly safe with no risk involved.Please ensure to keep this matter strictly confidential.My partner will file a claim for this money on your behalf from the SouthAfrican mining Corporation.When the claim is approved,you as the beneficiary  will be paid (25%) of the total amouth.  Since this money can be paid directly into any bank account of your choice,you have responsibility to ensure that my partner and Ireceive(70%)of the total amouth.While the balance (5%) will be set aside for any unforseen expenses in the cause of transfering this money.  I will appreciate if you can give your assurance and guarantee that our share will be well secured.Please for the sake of confidentiality,reach me on my e-mail address:  manueloko1000@netscape.net .  Please let me know if this proposal is acceptable to you. Kindly reach me immediately with any of the stated contact addresses so that better clearifications  relating to the transaction will be explained to you.   Truly yours  Manuel Oko       --  Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie   ",http://www.linux.ie/mailman/listinfo/ilug,phishing
,info@xdrvgrslma.com,Fatura özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@xdrvgrslma.com",,normal
,info@qykivbcyhl.com,İşlem onayı talebi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@qykivbcyhl.com",,normal
,support@fzpbviszen.com,Faturanız ödenmedi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@fzpbviszen.com",,phishing
,info@jfozjjvtyj.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@jfozjjvtyj.com",,normal
,support@rxsnejbwzu.com,Bilgilerinizı güvence altına alın,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@rxsnejbwzu.com",,phishing
,info@wxglxpbvwk.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@wxglxpbvwk.com",,normal
,info@mgsxjebjrc.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@mgsxjebjrc.com",,normal
,info@ensibdxfpm.com,Kişisel bilgilerinizi güncelleyin,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ensibdxfpm.com",,normal
,info@cwhaflzgdi.com,Hesap aktivasyonu başarıyla tamamlandı,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@cwhaflzgdi.com",,normal
,support@owwggyrwhd.com,Hesabınız askıya alındı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@owwggyrwhd.com",,phishing
,support@ooxkjryirg.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@ooxkjryirg.com",,phishing
,support@iacechzifn.com,Faturanız ödenmedi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@iacechzifn.com",,phishing
,support@cixqvknlko.com,Ödül kazanma fırsatınız sona eriyor,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@cixqvknlko.com",,phishing
,support@qrjuoajkxo.com,Hesap şifreniz sıfırlandı,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@qrjuoajkxo.com",,phishing
,support@jgwyhunqud.com,Hesabınız askıya alındı,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@jgwyhunqud.com",,phishing
,info@lfzuqcgyfg.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@lfzuqcgyfg.com",,normal
,info@cxtdevwnuh.com,Hesap özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@cxtdevwnuh.com",,normal
